student_id,academic_year,module_code,module_session_type,week_num,session_fraction_elapsed,lms_logins,attendance_flag,cumulative_submission_rate
SYN100110,2023,COM101,semester2,13,1.0,5,0,0.65
SYN100110,2023,COM102,semester2,1,0.08,2,1,0.58
SYN100110,2023,COM102,semester2,2,0.15,1,0,0.44
SYN100110,2023,COM102,semester2,3,0.23,0,1,0.65
SYN100110,2023,COM102,semester2,4,0.31,1,1,0.47
SYN100110,2023,COM102,semester2,5,0.38,0,0,0.64
SYN100110,2023,COM102,semester2,6,0.46,2,0,0.57
SYN100110,2023,COM102,semester2,7,0.54,0,0,0.68
SYN100110,2023,COM102,semester2,8,0.62,1,0,0.52
SYN100110,2023,COM102,semester2,9,0.69,0,0,0.52
SYN100110,2023,COM102,semester2,10,0.77,1,1,0.54
SYN100110,2023,COM102,semester2,11,0.85,0,1,0.52
SYN100110,2023,COM102,semester2,12,0.92,0,1,0.39
SYN100110,2023,COM102,semester2,13,1.0,2,0,0.43
SYN100110,2023,COM103,semester1,1,0.08,4,0,0.46
SYN100110,2023,COM103,semester1,2,0.15,4,0,0.45
SYN100110,2023,COM103,semester1,3,0.23,2,1,0.43
SYN100110,2023,COM103,semester1,4,0.31,1,0,0.47
SYN100110,2023,COM103,semester1,5,0.38,4,0,0.37
SYN100110,2023,COM103,semester1,6,0.46,3,0,0.5
SYN100110,2023,COM103,semester1,7,0.54,2,0,0.5
SYN100110,2023,COM103,semester1,8,0.62,0,0,0.51
SYN100110,2023,COM103,semester1,9,0.69,0,0,0.49
SYN100110,2023,COM103,semester1,10,0.77,1,1,0.41
SYN100110,2023,COM103,semester1,11,0.85,0,0,0.37
SYN100110,2023,COM103,semester1,12,0.92,4,1,0.42
SYN100110,2023,COM103,semester1,13,1.0,3,1,0.38
SYN100110,2023,COM104,semester1,1,0.08,3,1,0.66
SYN100110,2023,COM104,semester1,2,0.15,4,1,0.65
SYN100110,2023,COM104,semester1,3,0.23,4,1,0.67
SYN100110,2023,COM104,semester1,4,0.31,5,0,0.68
SYN100110,2023,COM104,semester1,5,0.38,8,0,0.52
SYN100110,2023,COM104,semester1,6,0.46,8,1,0.62
SYN100110,2023,COM104,semester1,7,0.54,7,0,0.71
SYN100110,2023,COM104,semester1,8,0.62,9,1,0.66
SYN100110,2023,COM104,semester1,9,0.69,9,0,0.67
SYN100110,2023,COM104,semester1,10,0.77,5,0,0.61
SYN100110,2023,COM104,semester1,11,0.85,6,1,0.62
SYN100110,2023,COM104,semester1,12,0.92,8,0,0.57
SYN100110,2023,COM104,semester1,13,1.0,5,1,0.61
SYN100110,2023,COM105,year,1,0.04,10,1,0.74
SYN100110,2023,COM105,year,2,0.08,7,1,0.65
SYN100110,2023,COM105,year,3,0.12,10,1,0.64
SYN100110,2023,COM105,year,4,0.15,8,1,0.66
SYN100110,2023,COM105,year,5,0.19,8,1,0.69
SYN100110,2023,COM105,year,6,0.23,10,0,0.64
SYN100110,2023,COM105,year,7,0.27,11,1,0.74
SYN100110,2023,COM105,year,8,0.31,11,1,0.7
SYN100110,2023,COM105,year,9,0.35,12,0,0.7
SYN100110,2023,COM105,year,10,0.38,11,1,0.74
SYN100110,2023,COM105,year,11,0.42,12,0,0.66
SYN100110,2023,COM105,year,12,0.46,9,0,0.69
SYN100110,2023,COM105,year,13,0.5,13,1,0.64
SYN100110,2023,COM105,year,14,0.54,13,0,0.75
SYN100110,2023,COM105,year,15,0.58,11,1,0.67
SYN100110,2023,COM105,year,16,0.62,11,1,0.68
SYN100110,2023,COM105,year,17,0.65,10,1,0.67
SYN100110,2023,COM105,year,18,0.69,11,0,0.7
SYN100110,2023,COM105,year,19,0.73,11,1,0.71
SYN100110,2023,COM105,year,20,0.77,12,0,0.63
SYN100110,2023,COM105,year,21,0.81,10,0,0.59
SYN100110,2023,COM105,year,22,0.85,12,0,0.63
SYN100110,2023,COM105,year,23,0.88,13,1,0.62
SYN100110,2023,COM105,year,24,0.92,14,1,0.66
SYN100110,2023,COM105,year,25,0.96,10,0,0.72
SYN100110,2023,COM105,year,26,1.0,11,1,0.68
SYN100119,2023,HUM101,semester2,1,0.08,0,1,0.79
SYN100119,2023,HUM101,semester2,2,0.15,2,1,0.81
SYN100119,2023,HUM101,semester2,3,0.23,2,1,0.76
SYN100119,2023,HUM101,semester2,4,0.31,3,0,0.73
SYN100119,2023,HUM101,semester2,5,0.38,1,1,0.67
SYN100119,2023,HUM101,semester2,6,0.46,3,1,0.66
SYN100119,2023,HUM101,semester2,7,0.54,5,1,0.66
SYN100119,2023,HUM101,semester2,8,0.62,6,1,0.73
SYN100119,2023,HUM101,semester2,9,0.69,3,1,0.74
SYN100119,2023,HUM101,semester2,10,0.77,6,1,0.68
SYN100119,2023,HUM101,semester2,11,0.85,5,1,0.68
SYN100119,2023,HUM101,semester2,12,0.92,3,1,0.69
SYN100119,2023,HUM101,semester2,13,1.0,5,1,0.67
SYN100119,2023,HUM102,semester2,1,0.08,4,1,0.9
SYN100119,2023,HUM102,semester2,2,0.15,4,1,0.78
SYN100119,2023,HUM102,semester2,3,0.23,4,0,0.86
SYN100119,2023,HUM102,semester2,4,0.31,1,1,0.75
SYN100119,2023,HUM102,semester2,5,0.38,4,0,0.76
SYN100119,2023,HUM102,semester2,6,0.46,0,1,0.78
SYN100119,2023,HUM102,semester2,7,0.54,2,1,0.81
SYN100119,2023,HUM102,semester2,8,0.62,3,1,0.79
SYN100119,2023,HUM102,semester2,9,0.69,3,0,0.77
SYN100119,2023,HUM102,semester2,10,0.77,0,0,0.77
SYN100119,2023,HUM102,semester2,11,0.85,0,0,0.8
SYN100119,2023,HUM102,semester2,12,0.92,0,1,0.74
SYN100119,2023,HUM102,semester2,13,1.0,0,0,0.81
SYN100119,2023,HUM103,semester1,1,0.08,3,1,0.53
SYN100119,2023,HUM103,semester1,2,0.15,3,0,0.45
SYN100119,2023,HUM103,semester1,3,0.23,2,0,0.53
SYN100119,2023,HUM103,semester1,4,0.31,4,1,0.5
SYN100119,2023,HUM103,semester1,5,0.38,2,0,0.54
SYN100119,2023,HUM103,semester1,6,0.46,6,0,0.42
SYN100119,2023,HUM103,semester1,7,0.54,4,1,0.55
SYN100119,2023,HUM103,semester1,8,0.62,4,0,0.54
SYN100119,2023,HUM103,semester1,9,0.69,4,1,0.46
SYN100119,2023,HUM103,semester1,10,0.77,3,0,0.51
SYN100119,2023,HUM103,semester1,11,0.85,2,1,0.47
SYN100119,2023,HUM103,semester1,12,0.92,4,0,0.59
SYN100119,2023,HUM103,semester1,13,1.0,2,0,0.56
SYN100119,2023,HUM104,semester2,1,0.08,6,1,0.59
SYN100119,2023,HUM104,semester2,2,0.15,6,1,0.65
SYN100119,2023,HUM104,semester2,3,0.23,10,1,0.65
SYN100119,2023,HUM104,semester2,4,0.31,5,1,0.56
SYN100119,2023,HUM104,semester2,5,0.38,7,1,0.66
SYN100119,2023,HUM104,semester2,6,0.46,9,0,0.54
SYN100119,2023,HUM104,semester2,7,0.54,5,0,0.48
SYN100119,2023,HUM104,semester2,8,0.62,9,1,0.51
SYN100119,2023,HUM104,semester2,9,0.69,9,1,0.57
SYN100119,2023,HUM104,semester2,10,0.77,9,1,0.57
SYN100119,2023,HUM104,semester2,11,0.85,5,1,0.57
SYN100119,2023,HUM104,semester2,12,0.92,8,1,0.54
SYN100119,2023,HUM104,semester2,13,1.0,6,1,0.56
SYN100119,2023,HUM105,semester1,1,0.08,11,1,0.9
SYN100119,2023,HUM105,semester1,2,0.15,11,1,0.8
SYN100119,2023,HUM105,semester1,3,0.23,11,1,0.74
SYN100119,2023,HUM105,semester1,4,0.31,10,1,0.85
SYN100119,2023,HUM105,semester1,5,0.38,12,1,0.85
SYN100119,2023,HUM105,semester1,6,0.46,14,1,0.82
SYN100119,2023,HUM105,semester1,7,0.54,13,1,0.82
SYN100119,2023,HUM105,semester1,8,0.62,10,1,0.76
SYN100119,2023,HUM105,semester1,9,0.69,13,1,0.75
SYN100119,2023,HUM105,semester1,10,0.77,12,1,0.88
SYN100119,2023,HUM105,semester1,11,0.85,12,1,0.82
SYN100119,2023,HUM105,semester1,12,0.92,10,1,0.83
SYN100119,2023,HUM105,semester1,13,1.0,12,1,0.81
SYN100134,2023,HEA101,semester1,1,0.08,2,1,0.39
SYN100134,2023,HEA101,semester1,2,0.15,2,0,0.44
SYN100134,2023,HEA101,semester1,3,0.23,0,0,0.49
SYN100134,2023,HEA101,semester1,4,0.31,1,0,0.48
SYN100134,2023,HEA101,semester1,5,0.38,1,1,0.34
SYN100134,2023,HEA101,semester1,6,0.46,1,1,0.39
SYN100134,2023,HEA101,semester1,7,0.54,2,1,0.42
SYN100134,2023,HEA101,semester1,8,0.62,3,0,0.55
SYN100134,2023,HEA101,semester1,9,0.69,0,0,0.44
SYN100134,2023,HEA101,semester1,10,0.77,0,0,0.41
SYN100134,2023,HEA101,semester1,11,0.85,2,0,0.4
SYN100134,2023,HEA101,semester1,12,0.92,0,1,0.57
SYN100134,2023,HEA101,semester1,13,1.0,0,0,0.51
SYN100134,2023,HEA102,year,1,0.04,3,1,0.26
SYN100134,2023,HEA102,year,2,0.08,0,0,0.34
SYN100134,2023,HEA102,year,3,0.12,1,1,0.34
SYN100134,2023,HEA102,year,4,0.15,1,1,0.4
SYN100134,2023,HEA102,year,5,0.19,0,1,0.42
SYN100134,2023,HEA102,year,6,0.23,2,0,0.39
SYN100134,2023,HEA102,year,7,0.27,2,0,0.29
SYN100134,2023,HEA102,year,8,0.31,0,0,0.29
SYN100134,2023,HEA102,year,9,0.35,1,1,0.29
SYN100134,2023,HEA102,year,10,0.38,0,0,0.36
SYN100134,2023,HEA102,year,11,0.42,1,0,0.32
SYN100134,2023,HEA102,year,12,0.46,0,1,0.35
SYN100134,2023,HEA102,year,13,0.5,0,0,0.34
SYN100134,2023,HEA102,year,14,0.54,1,1,0.33
SYN100134,2023,HEA102,year,15,0.58,0,0,0.33
SYN100134,2023,HEA102,year,16,0.62,1,0,0.37
SYN100134,2023,HEA102,year,17,0.65,1,0,0.4
SYN100134,2023,HEA102,year,18,0.69,3,0,0.33
SYN100134,2023,HEA102,year,19,0.73,2,0,0.31
SYN100134,2023,HEA102,year,20,0.77,0,1,0.35
SYN100134,2023,HEA102,year,21,0.81,1,0,0.32
SYN100134,2023,HEA102,year,22,0.85,1,0,0.28
SYN100134,2023,HEA102,year,23,0.88,0,1,0.26
SYN100134,2023,HEA102,year,24,0.92,0,0,0.39
SYN100134,2023,HEA102,year,25,0.96,3,0,0.33
SYN100134,2023,HEA102,year,26,1.0,2,1,0.32
SYN100134,2023,HEA103,semester2,1,0.08,10,0,0.48
SYN100134,2023,HEA103,semester2,2,0.15,9,1,0.43
SYN100134,2023,HEA103,semester2,3,0.23,8,0,0.46
SYN100134,2023,HEA103,semester2,4,0.31,9,0,0.47
SYN100134,2023,HEA103,semester2,5,0.38,6,0,0.51
SYN100134,2023,HEA103,semester2,6,0.46,8,0,0.48
SYN100134,2023,HEA103,semester2,7,0.54,6,1,0.42
SYN100134,2023,HEA103,semester2,8,0.62,9,1,0.45
SYN100134,2023,HEA103,semester2,9,0.69,9,1,0.57
SYN100134,2023,HEA103,semester2,10,0.77,7,1,0.56
SYN100134,2023,HEA103,semester2,11,0.85,7,0,0.51
SYN100134,2023,HEA103,semester2,12,0.92,8,0,0.52
SYN100134,2023,HEA103,semester2,13,1.0,9,0,0.58
SYN100134,2023,HEA104,semester1,1,0.08,7,1,0.27
SYN100134,2023,HEA104,semester1,2,0.15,6,0,0.39
SYN100134,2023,HEA104,semester1,3,0.23,5,0,0.35
SYN100134,2023,HEA104,semester1,4,0.31,10,0,0.39
SYN100134,2023,HEA104,semester1,5,0.38,9,1,0.29
SYN100134,2023,HEA104,semester1,6,0.46,9,0,0.37
SYN100134,2023,HEA104,semester1,7,0.54,8,1,0.25
SYN100134,2023,HEA104,semester1,8,0.62,7,0,0.33
SYN100134,2023,HEA104,semester1,9,0.69,8,0,0.29
SYN100134,2023,HEA104,semester1,10,0.77,11,0,0.27
SYN100134,2023,HEA104,semester1,11,0.85,11,0,0.28
SYN100134,2023,HEA104,semester1,12,0.92,9,1,0.29
SYN100134,2023,HEA104,semester1,13,1.0,11,0,0.26
SYN100134,2023,HEA105,year,1,0.04,4,1,0.54
SYN100134,2023,HEA105,year,2,0.08,0,0,0.43
SYN100134,2023,HEA105,year,3,0.12,0,1,0.39
SYN100134,2023,HEA105,year,4,0.15,4,0,0.42
SYN100134,2023,HEA105,year,5,0.19,3,0,0.46
SYN100134,2023,HEA105,year,6,0.23,2,0,0.47
SYN100134,2023,HEA105,year,7,0.27,1,0,0.44
SYN100134,2023,HEA105,year,8,0.31,2,0,0.48
SYN100134,2023,HEA105,year,9,0.35,0,1,0.42
SYN100134,2023,HEA105,year,10,0.38,0,1,0.53
SYN100134,2023,HEA105,year,11,0.42,0,1,0.44
SYN100134,2023,HEA105,year,12,0.46,0,1,0.49
SYN100134,2023,HEA105,year,13,0.5,1,0,0.39
SYN100134,2023,HEA105,year,14,0.54,2,0,0.46
SYN100134,2023,HEA105,year,15,0.58,0,0,0.47
SYN100134,2023,HEA105,year,16,0.62,3,0,0.38
SYN100134,2023,HEA105,year,17,0.65,0,1,0.39
SYN100134,2023,HEA105,year,18,0.69,1,0,0.39
SYN100134,2023,HEA105,year,19,0.73,3,0,0.44
SYN100134,2023,HEA105,year,20,0.77,3,1,0.35
SYN100134,2023,HEA105,year,21,0.81,0,1,0.41
SYN100134,2023,HEA105,year,22,0.85,0,1,0.37
SYN100134,2023,HEA105,year,23,0.88,0,1,0.36
SYN100134,2023,HEA105,year,24,0.92,1,1,0.37
SYN100134,2023,HEA105,year,25,0.96,2,0,0.5
SYN100134,2023,HEA105,year,26,1.0,3,1,0.41
SYN100146,2023,SCI101,year,1,0.04,10,1,0.54
SYN100146,2023,SCI101,year,2,0.08,7,1,0.57
SYN100146,2023,SCI101,year,3,0.12,8,1,0.58
SYN100146,2023,SCI101,year,4,0.15,9,1,0.47
SYN100146,2023,SCI101,year,5,0.19,8,0,0.59
SYN100146,2023,SCI101,year,6,0.23,7,0,0.62
SYN100146,2023,SCI101,year,7,0.27,8,1,0.53
SYN100146,2023,SCI101,year,8,0.31,11,0,0.47
SYN100146,2023,SCI101,year,9,0.35,10,1,0.52
SYN100146,2023,SCI101,year,10,0.38,9,0,0.53
SYN100146,2023,SCI101,year,11,0.42,11,0,0.59
SYN100146,2023,SCI101,year,12,0.46,10,1,0.55
SYN100146,2023,SCI101,year,13,0.5,8,1,0.49
SYN100146,2023,SCI101,year,14,0.54,7,0,0.49
SYN100146,2023,SCI101,year,15,0.58,9,1,0.38
SYN100146,2023,SCI101,year,16,0.62,11,0,0.44
SYN100146,2023,SCI101,year,17,0.65,9,0,0.49
SYN100146,2023,SCI101,year,18,0.69,9,1,0.5
SYN100146,2023,SCI101,year,19,0.73,11,0,0.43
SYN100146,2023,SCI101,year,20,0.77,12,1,0.59
SYN100146,2023,SCI101,year,21,0.81,9,0,0.46
SYN100146,2023,SCI101,year,22,0.85,12,1,0.4
SYN100146,2023,SCI101,year,23,0.88,11,1,0.5
SYN100146,2023,SCI101,year,24,0.92,12,1,0.47
SYN100146,2023,SCI101,year,25,0.96,11,1,0.42
SYN100146,2023,SCI101,year,26,1.0,11,1,0.42
SYN100146,2023,SCI102,semester2,1,0.08,4,1,0.52
SYN100146,2023,SCI102,semester2,2,0.15,5,1,0.41
SYN100146,2023,SCI102,semester2,3,0.23,6,1,0.41
SYN100146,2023,SCI102,semester2,4,0.31,6,1,0.43
SYN100146,2023,SCI102,semester2,5,0.38,5,0,0.41
SYN100146,2023,SCI102,semester2,6,0.46,5,0,0.51
SYN100146,2023,SCI102,semester2,7,0.54,7,0,0.38
SYN100146,2023,SCI102,semester2,8,0.62,3,0,0.43
SYN100146,2023,SCI102,semester2,9,0.69,6,0,0.36
SYN100146,2023,SCI102,semester2,10,0.77,7,1,0.38
SYN100146,2023,SCI102,semester2,11,0.85,5,1,0.4
SYN100146,2023,SCI102,semester2,12,0.92,3,1,0.4
SYN100146,2023,SCI102,semester2,13,1.0,7,1,0.5
SYN100146,2023,SCI103,semester2,1,0.08,9,1,0.78
SYN100146,2023,SCI103,semester2,2,0.15,6,0,0.74
SYN100146,2023,SCI103,semester2,3,0.23,7,1,0.84
SYN100146,2023,SCI103,semester2,4,0.31,8,1,0.72
SYN100146,2023,SCI103,semester2,5,0.38,5,1,0.81
SYN100146,2023,SCI103,semester2,6,0.46,9,1,0.75
SYN100146,2023,SCI103,semester2,7,0.54,7,1,0.77
SYN100146,2023,SCI103,semester2,8,0.62,9,1,0.72
SYN100146,2023,SCI103,semester2,9,0.69,7,1,0.72
SYN100146,2023,SCI103,semester2,10,0.77,9,1,0.74
SYN100146,2023,SCI103,semester2,11,0.85,8,1,0.67
SYN100146,2023,SCI103,semester2,12,0.92,9,0,0.69
SYN100146,2023,SCI103,semester2,13,1.0,6,1,0.7
SYN100146,2023,SCI104,semester1,1,0.08,0,1,0.5
SYN100146,2023,SCI104,semester1,2,0.15,1,0,0.5
SYN100146,2023,SCI104,semester1,3,0.23,0,0,0.5
SYN100146,2023,SCI104,semester1,4,0.31,0,1,0.41
SYN100146,2023,SCI104,semester1,5,0.38,2,1,0.43
SYN100146,2023,SCI104,semester1,6,0.46,0,1,0.42
SYN100146,2023,SCI104,semester1,7,0.54,0,0,0.36
SYN100146,2023,SCI104,semester1,8,0.62,2,0,0.4
SYN100146,2023,SCI104,semester1,9,0.69,3,1,0.44
SYN100146,2023,SCI104,semester1,10,0.77,2,1,0.45
SYN100146,2023,SCI104,semester1,11,0.85,2,1,0.41
SYN100146,2023,SCI104,semester1,12,0.92,2,0,0.37
SYN100146,2023,SCI104,semester1,13,1.0,0,0,0.46
SYN100146,2023,SCI105,semester1,1,0.08,8,1,0.9
SYN100146,2023,SCI105,semester1,2,0.15,9,1,0.91
SYN100146,2023,SCI105,semester1,3,0.23,10,1,0.84
SYN100146,2023,SCI105,semester1,4,0.31,6,0,0.9
SYN100146,2023,SCI105,semester1,5,0.38,9,1,0.82
SYN100146,2023,SCI105,semester1,6,0.46,7,1,0.79
SYN100146,2023,SCI105,semester1,7,0.54,5,1,0.85
SYN100146,2023,SCI105,semester1,8,0.62,8,1,0.89
SYN100146,2023,SCI105,semester1,9,0.69,7,1,0.8
SYN100146,2023,SCI105,semester1,10,0.77,7,1,0.89
SYN100146,2023,SCI105,semester1,11,0.85,8,1,0.8
SYN100146,2023,SCI105,semester1,12,0.92,7,1,0.81
SYN100146,2023,SCI105,semester1,13,1.0,5,1,0.88
SYN100155,2023,HUM101,semester1,1,0.08,4,0,0.32
SYN100155,2023,HUM101,semester1,2,0.15,4,0,0.32
SYN100155,2023,HUM101,semester1,3,0.23,4,0,0.21
SYN100155,2023,HUM101,semester1,4,0.31,2,0,0.28
SYN100155,2023,HUM101,semester1,5,0.38,3,1,0.27
SYN100155,2023,HUM101,semester1,6,0.46,2,1,0.24
SYN100155,2023,HUM101,semester1,7,0.54,4,0,0.2
SYN100155,2023,HUM101,semester1,8,0.62,5,0,0.26
SYN100155,2023,HUM101,semester1,9,0.69,5,0,0.22
SYN100155,2023,HUM101,semester1,10,0.77,3,0,0.27
SYN100155,2023,HUM101,semester1,11,0.85,4,0,0.16
SYN100155,2023,HUM101,semester1,12,0.92,4,0,0.28
SYN100155,2023,HUM101,semester1,13,1.0,6,1,0.18
SYN100155,2023,HUM102,semester2,1,0.08,6,0,0.58
SYN100155,2023,HUM102,semester2,2,0.15,4,0,0.47
SYN100155,2023,HUM102,semester2,3,0.23,7,0,0.47
SYN100155,2023,HUM102,semester2,4,0.31,8,1,0.42
SYN100155,2023,HUM102,semester2,5,0.38,6,0,0.48
SYN100155,2023,HUM102,semester2,6,0.46,7,1,0.41
SYN100155,2023,HUM102,semester2,7,0.54,7,0,0.33
SYN100155,2023,HUM102,semester2,8,0.62,10,0,0.37
SYN100155,2023,HUM102,semester2,9,0.69,9,0,0.29
SYN100155,2023,HUM102,semester2,10,0.77,9,1,0.29
SYN100155,2023,HUM102,semester2,11,0.85,9,0,0.3
SYN100155,2023,HUM102,semester2,12,0.92,8,0,0.36
SYN100155,2023,HUM102,semester2,13,1.0,6,0,0.31
SYN100155,2023,HUM103,semester1,1,0.08,4,0,0.24
SYN100155,2023,HUM103,semester1,2,0.15,4,0,0.28
SYN100155,2023,HUM103,semester1,3,0.23,2,0,0.25
SYN100155,2023,HUM103,semester1,4,0.31,4,1,0.27
SYN100155,2023,HUM103,semester1,5,0.38,5,0,0.29
SYN100155,2023,HUM103,semester1,6,0.46,5,0,0.17
SYN100155,2023,HUM103,semester1,7,0.54,4,0,0.21
SYN100155,2023,HUM103,semester1,8,0.62,5,0,0.2
SYN100155,2023,HUM103,semester1,9,0.69,6,0,0.15
SYN100155,2023,HUM103,semester1,10,0.77,4,0,0.17
SYN100155,2023,HUM103,semester1,11,0.85,5,0,0.19
SYN100155,2023,HUM103,semester1,12,0.92,7,0,0.14
SYN100155,2023,HUM103,semester1,13,1.0,6,0,0.19
SYN100155,2023,HUM104,semester1,1,0.08,6,0,0.47
SYN100155,2023,HUM104,semester1,2,0.15,7,1,0.42
SYN100155,2023,HUM104,semester1,3,0.23,6,1,0.52
SYN100155,2023,HUM104,semester1,4,0.31,9,0,0.5
SYN100155,2023,HUM104,semester1,5,0.38,9,0,0.44
SYN100155,2023,HUM104,semester1,6,0.46,10,1,0.4
SYN100155,2023,HUM104,semester1,7,0.54,6,0,0.43
SYN100155,2023,HUM104,semester1,8,0.62,8,0,0.48
SYN100155,2023,HUM104,semester1,9,0.69,9,0,0.47
SYN100155,2023,HUM104,semester1,10,0.77,11,1,0.41
SYN100155,2023,HUM104,semester1,11,0.85,11,0,0.45
SYN100155,2023,HUM104,semester1,12,0.92,7,1,0.38
SYN100155,2023,HUM104,semester1,13,1.0,10,0,0.44
SYN100155,2023,HUM105,year,1,0.04,0,0,0.0
SYN100155,2023,HUM105,year,2,0.08,0,0,0.0
SYN100155,2023,HUM105,year,3,0.12,1,0,0.01
SYN100155,2023,HUM105,year,4,0.15,0,0,0.0
SYN100155,2023,HUM105,year,5,0.19,0,0,0.0
SYN100155,2023,HUM105,year,6,0.23,3,0,0.0
SYN100155,2023,HUM105,year,7,0.27,0,0,0.04
SYN100155,2023,HUM105,year,8,0.31,0,0,0.04
SYN100155,2023,HUM105,year,9,0.35,1,0,0.05
SYN100155,2023,HUM105,year,10,0.38,4,0,0.0
SYN100155,2023,HUM105,year,11,0.42,1,0,0.04
SYN100155,2023,HUM105,year,12,0.46,2,0,0.0
SYN100155,2023,HUM105,year,13,0.5,3,0,0.01
SYN100155,2023,HUM105,year,14,0.54,1,0,0.01
SYN100155,2023,HUM105,year,15,0.58,5,0,0.02
SYN100155,2023,HUM105,year,16,0.62,2,0,0.07
SYN100155,2023,HUM105,year,17,0.65,3,0,0.05
SYN100155,2023,HUM105,year,18,0.69,4,0,0.0
SYN100155,2023,HUM105,year,19,0.73,3,0,0.0
SYN100155,2023,HUM105,year,20,0.77,3,0,0.0
SYN100155,2023,HUM105,year,21,0.81,5,0,0.01
SYN100155,2023,HUM105,year,22,0.85,4,0,0.0
SYN100155,2023,HUM105,year,23,0.88,1,0,0.04
SYN100155,2023,HUM105,year,24,0.92,3,0,0.0
SYN100155,2023,HUM105,year,25,0.96,2,0,0.0
SYN100155,2023,HUM105,year,26,1.0,1,0,0.0
SYN100175,2023,ENG101,semester1,1,0.08,5,1,0.87
SYN100175,2023,ENG101,semester1,2,0.15,6,1,0.91
SYN100175,2023,ENG101,semester1,3,0.23,7,1,0.83
SYN100175,2023,ENG101,semester1,4,0.31,5,1,0.84
SYN100175,2023,ENG101,semester1,5,0.38,5,1,0.77
SYN100175,2023,ENG101,semester1,6,0.46,5,1,0.82
SYN100175,2023,ENG101,semester1,7,0.54,7,0,0.7
SYN100175,2023,ENG101,semester1,8,0.62,3,1,0.82
SYN100175,2023,ENG101,semester1,9,0.69,5,1,0.84
SYN100175,2023,ENG101,semester1,10,0.77,3,1,0.76
SYN100175,2023,ENG101,semester1,11,0.85,7,1,0.79
SYN100175,2023,ENG101,semester1,12,0.92,6,1,0.82
SYN100175,2023,ENG101,semester1,13,1.0,6,1,0.78
SYN100175,2023,ENG102,semester2,1,0.08,5,1,1.0
SYN100175,2023,ENG102,semester2,2,0.15,5,1,1.0
SYN100175,2023,ENG102,semester2,3,0.23,7,1,0.94
SYN100175,2023,ENG102,semester2,4,0.31,4,1,0.96
SYN100175,2023,ENG102,semester2,5,0.38,6,1,0.96
SYN100175,2023,ENG102,semester2,6,0.46,6,1,1.0
SYN100175,2023,ENG102,semester2,7,0.54,8,1,0.89
SYN100175,2023,ENG102,semester2,8,0.62,6,1,1.0
SYN100175,2023,ENG102,semester2,9,0.69,8,1,0.96
SYN100175,2023,ENG102,semester2,10,0.77,8,1,1.0
SYN100175,2023,ENG102,semester2,11,0.85,6,1,1.0
SYN100175,2023,ENG102,semester2,12,0.92,7,1,0.9
SYN100175,2023,ENG102,semester2,13,1.0,9,1,1.0
SYN100175,2023,ENG103,semester1,1,0.08,6,1,0.73
SYN100175,2023,ENG103,semester1,2,0.15,7,1,0.65
SYN100175,2023,ENG103,semester1,3,0.23,6,1,0.61
SYN100175,2023,ENG103,semester1,4,0.31,7,1,0.7
SYN100175,2023,ENG103,semester1,5,0.38,9,1,0.66
SYN100175,2023,ENG103,semester1,6,0.46,8,1,0.62
SYN100175,2023,ENG103,semester1,7,0.54,9,1,0.59
SYN100175,2023,ENG103,semester1,8,0.62,7,1,0.66
SYN100175,2023,ENG103,semester1,9,0.69,9,1,0.67
SYN100175,2023,ENG103,semester1,10,0.77,6,1,0.56
SYN100175,2023,ENG103,semester1,11,0.85,5,1,0.64
SYN100175,2023,ENG103,semester1,12,0.92,8,1,0.62
SYN100175,2023,ENG103,semester1,13,1.0,9,1,0.57
SYN100175,2023,ENG104,year,1,0.04,7,1,0.95
SYN100175,2023,ENG104,year,2,0.08,8,1,0.89
SYN100175,2023,ENG104,year,3,0.12,5,1,0.86
SYN100175,2023,ENG104,year,4,0.15,8,1,0.99
SYN100175,2023,ENG104,year,5,0.19,8,1,0.97
SYN100175,2023,ENG104,year,6,0.23,6,1,1.0
SYN100175,2023,ENG104,year,7,0.27,6,1,0.97
SYN100175,2023,ENG104,year,8,0.31,4,1,0.93
SYN100175,2023,ENG104,year,9,0.35,7,1,0.82
SYN100175,2023,ENG104,year,10,0.38,8,1,0.99
SYN100175,2023,ENG104,year,11,0.42,5,1,0.97
SYN100175,2023,ENG104,year,12,0.46,8,1,0.97
SYN100175,2023,ENG104,year,13,0.5,6,1,0.92
SYN100175,2023,ENG104,year,14,0.54,7,1,0.96
SYN100175,2023,ENG104,year,15,0.58,7,1,0.97
SYN100175,2023,ENG104,year,16,0.62,4,1,0.95
SYN100175,2023,ENG104,year,17,0.65,7,1,1.0
SYN100175,2023,ENG104,year,18,0.69,8,1,0.97
SYN100175,2023,ENG104,year,19,0.73,4,1,0.96
SYN100175,2023,ENG104,year,20,0.77,5,1,0.92
SYN100175,2023,ENG104,year,21,0.81,6,1,0.88
SYN100175,2023,ENG104,year,22,0.85,5,1,0.91
SYN100175,2023,ENG104,year,23,0.88,8,1,0.9
SYN100175,2023,ENG104,year,24,0.92,7,1,0.84
SYN100175,2023,ENG104,year,25,0.96,4,1,0.9
SYN100175,2023,ENG104,year,26,1.0,5,1,0.97
SYN100175,2023,ENG105,semester2,1,0.08,8,1,0.86
SYN100175,2023,ENG105,semester2,2,0.15,5,1,0.9
SYN100175,2023,ENG105,semester2,3,0.23,9,0,0.77
SYN100175,2023,ENG105,semester2,4,0.31,7,1,0.95
