student_id,academic_year,year_of_study,gpa_year,credits_attempted,credits_earned,credit_pace_ratio,nsfas_funded_this_year,funding_disruption_flag,residence_status,academic_standing,year_outcome,year_failure_label,dropout_label,delayed_graduation_label
SYN100111,2021,1,69.2,60,43,0.72,0,0,home,good,progressed,0,0,0
SYN100111,2022,2,67.7,60,46,0.74,0,0,home,good,progressed,0,0,0
SYN100111,2023,3,69.5,48,35,0.74,0,0,off_campus,good,progressed,0,0,0
SYN100111,2024,4,77.1,36,33,0.77,0,0,off_campus,good,progressed,0,0,0
SYN100111,2025,5,62.4,36,23,0.75,0,0,on_campus,good,progressed,0,0,0
SYN100112,2021,1,30.0,60,0,0.0,1,1,home,probation,dropped_out,1,1,0
SYN100113,2021,1,73.1,60,43,0.72,1,1,home,good,dropped_out,0,1,0
SYN100114,2022,1,68.3,60,48,0.8,0,0,home,good,progressed,0,0,0
SYN100114,2023,2,61.7,60,47,0.79,0,0,home,good,progressed,0,0,0
SYN100114,2024,3,72.8,48,45,0.83,0,0,home,good,progressed,0,0,0
SYN100114,2025,4,66.4,36,35,0.86,0,0,home,good,graduated,0,0,0
SYN100115,2021,1,61.8,60,46,0.77,0,0,home,good,progressed,0,0,0
SYN100115,2022,2,72.6,60,54,0.83,0,0,home,good,progressed,0,0,0
SYN100115,2023,3,68.6,48,35,0.8,0,0,home,probation,graduated,1,0,0
SYN100116,2022,1,71.6,60,59,0.98,0,0,on_campus,good,progressed,0,0,0
SYN100116,2023,2,46.1,60,23,0.68,0,0,on_campus,probation,dropped_out,1,1,0
SYN100117,2022,1,66.3,60,55,0.92,1,0,off_campus,probation,dropped_out,1,1,0
SYN100118,2022,1,68.7,60,45,0.75,0,0,on_campus,good,progressed,0,0,0
SYN100118,2023,2,77.7,60,54,0.82,0,0,on_campus,probation,dropped_out,1,1,0
SYN100119,2023,1,60.5,60,46,0.77,0,0,off_campus,good,progressed,0,0,0
SYN100119,2024,2,75.3,60,54,0.83,0,0,off_campus,good,progressed,0,0,0
SYN100119,2025,3,79.5,48,47,0.88,0,0,off_campus,good,graduated,0,0,0
SYN100120,2023,1,46.3,60,12,0.2,1,1,off_campus,probation,dropped_out,1,1,0
SYN100121,2021,1,62.3,60,35,0.58,1,0,home,good,progressed,0,0,0
SYN100121,2022,2,42.4,60,11,0.38,1,0,home,probation,dropped_out,1,1,0
SYN100122,2023,1,54.0,60,44,0.73,1,0,home,good,progressed,0,0,0
SYN100122,2024,2,51.2,60,36,0.67,1,0,home,good,progressed,0,0,0
SYN100122,2025,3,66.5,48,33,0.67,0,0,home,good,progressed,0,0,0
SYN100122,2026,4,62.0,36,22,0.66,0,0,home,good,progressed,0,0,0
SYN100122,2027,5,38.7,36,0,0.56,0,0,home,exclusion,repeated,1,0,0
SYN100123,2023,1,43.6,60,12,0.2,0,0,off_campus,probation,repeated,1,0,0
SYN100123,2024,2,30.0,60,0,0.1,0,0,off_campus,probation,dropped_out,1,1,0
SYN100124,2023,1,45.4,60,24,0.4,1,0,on_campus,probation,repeated,1,0,0
SYN100124,2024,2,31.8,60,0,0.2,1,0,on_campus,probation,repeated,1,0,0
SYN100124,2025,3,40.3,48,11,0.21,1,0,on_campus,probation,repeated,1,0,0
SYN100124,2026,4,32.6,36,0,0.17,1,1,on_campus,probation,repeated,1,0,0
SYN100124,2027,5,78.7,36,34,0.29,1,0,on_campus,good,dropped_out,0,1,0
SYN100125,2022,1,67.7,60,47,0.78,0,0,on_campus,good,progressed,0,0,0
SYN100125,2023,2,55.2,60,33,0.67,0,0,on_campus,good,progressed,0,0,0
SYN100125,2024,3,49.0,48,33,0.67,0,0,on_campus,good,progressed,0,0,0
SYN100125,2025,4,74.0,36,33,0.72,0,0,on_campus,good,progressed,0,0,0
SYN100125,2026,5,34.3,36,0,0.61,0,0,on_campus,probation,repeated,1,0,0
SYN100125,2027,6,61.5,36,23,0.61,0,0,on_campus,good,progressed,0,0,0
SYN100125,2028,7,44.5,36,0,0.54,0,0,on_campus,exclusion,dropped_out,1,1,0
SYN100126,2021,1,74.3,60,60,1.0,0,0,off_campus,good,progressed,0,0,0
SYN100126,2022,2,72.6,60,46,0.88,0,0,off_campus,good,progressed,0,0,0
SYN100126,2023,3,37.8,48,12,0.7,0,0,off_campus,probation,repeated,1,0,0
SYN100126,2024,4,73.9,36,34,0.75,0,0,off_campus,good,progressed,0,0,0
SYN100126,2025,5,30.0,36,0,0.63,0,0,on_campus,probation,repeated,1,0,0
SYN100126,2026,6,81.2,36,36,0.68,0,0,on_campus,good,progressed,0,0,0
SYN100127,2021,1,80.9,60,60,1.0,0,0,on_campus,good,progressed,0,0,0
SYN100127,2022,2,63.0,60,56,0.97,0,0,on_campus,probation,dropped_out,1,1,0
SYN100128,2021,1,83.3,60,59,0.98,1,0,off_campus,good,progressed,0,0,0
SYN100128,2022,2,69.2,60,44,0.86,1,1,off_campus,good,progressed,0,0,0
SYN100128,2023,3,64.4,48,35,0.82,1,0,off_campus,good,graduated,0,0,0
SYN100129,2022,1,30.0,60,0,0.0,1,0,off_campus,probation,dropped_out,1,1,0
SYN100130,2022,1,41.9,60,24,0.4,1,0,on_campus,probation,repeated,1,0,0
SYN100130,2023,2,60.3,60,34,0.48,1,0,on_campus,good,progressed,0,0,0
SYN100130,2024,3,80.3,48,45,0.61,1,0,on_campus,good,progressed,0,0,0
SYN100130,2025,4,67.5,36,23,0.62,1,0,on_campus,good,progressed,0,0,0
SYN100130,2026,5,32.2,36,0,0.53,1,0,on_campus,probation,repeated,1,0,0
SYN100130,2027,6,43.0,36,11,0.5,1,0,on_campus,exclusion,repeated,1,0,0
SYN100131,2023,1,30.0,60,0,0.0,1,0,off_campus,probation,dropped_out,1,1,0
SYN100132,2022,1,51.0,60,23,0.38,1,1,on_campus,probation,dropped_out,1,1,0
SYN100133,2022,1,68.6,60,45,0.75,1,0,off_campus,good,progressed,0,0,0
SYN100133,2023,2,48.9,60,22,0.56,1,1,off_campus,probation,repeated,1,0,0
SYN100133,2024,3,64.8,48,22,0.53,1,0,off_campus,good,progressed,0,0,0
SYN100133,2025,4,69.4,36,33,0.6,1,0,off_campus,good,progressed,0,0,0
SYN100133,2026,5,59.0,36,22,0.6,1,0,off_campus,good,progressed,0,0,0
SYN100133,2027,6,71.8,36,36,0.65,1,0,off_campus,exclusion,dropped_out,1,1,0
SYN100134,2023,1,63.4,60,47,0.78,0,0,home,good,progressed,0,0,0
SYN100134,2024,2,33.1,60,0,0.39,0,0,home,probation,repeated,1,0,0
SYN100134,2025,3,61.8,48,36,0.49,0,0,home,good,progressed,0,0,0
SYN100134,2026,4,52.4,36,23,0.52,0,0,home,good,dropped_out,0,1,0
SYN100135,2023,1,75.0,60,44,0.73,0,0,off_campus,good,progressed,0,0,0
SYN100135,2024,2,76.9,60,48,0.77,0,0,off_campus,good,progressed,0,0,0
SYN100135,2025,3,59.4,48,23,0.68,0,0,off_campus,probation,repeated,1,0,0
SYN100135,2026,4,37.0,36,12,0.62,0,0,off_campus,probation,repeated,1,0,0
SYN100135,2027,5,31.1,36,0,0.53,0,0,off_campus,exclusion,dropped_out,1,1,0
SYN100136,2023,1,56.2,60,34,0.57,0,0,home,good,progressed,0,0,0
SYN100136,2024,2,57.3,60,46,0.67,0,0,home,good,progressed,0,0,0
SYN100136,2025,3,86.3,48,47,0.76,0,0,home,good,progressed,0,0,0
SYN100136,2026,4,52.8,36,23,0.74,0,0,home,good,progressed,0,0,0
SYN100136,2027,5,66.1,36,23,0.72,0,0,home,good,dropped_out,0,1,0
SYN100137,2023,1,41.3,60,24,0.4,1,1,off_campus,probation,dropped_out,1,1,0
SYN100138,2022,1,76.0,60,59,0.98,0,0,home,good,progressed,0,0,0
SYN100138,2023,2,76.1,60,57,0.97,0,0,home,good,progressed,0,0,0
SYN100138,2024,3,81.2,48,43,0.95,0,0,home,good,graduated,0,0,0
SYN100139,2022,1,64.8,60,45,0.75,1,0,home,good,progressed,0,0,0
SYN100139,2023,2,59.1,60,47,0.77,1,0,home,probation,dropped_out,1,1,0
SYN100140,2021,1,61.3,60,44,0.73,0,0,on_campus,good,dropped_out,0,1,0
SYN100141,2023,1,35.3,60,11,0.18,0,0,on_campus,probation,repeated,1,0,0
SYN100141,2024,2,47.7,60,34,0.38,0,0,home,good,progressed,0,0,0
SYN100141,2025,3,83.9,48,48,0.55,0,0,home,good,dropped_out,0,1,0
SYN100142,2022,1,52.9,60,33,0.55,1,0,off_campus,good,progressed,0,0,0
SYN100142,2023,2,53.6,60,34,0.56,1,0,off_campus,good,progressed,0,0,0
SYN100142,2024,3,47.8,48,12,0.47,1,0,off_campus,probation,repeated,1,0,0
SYN100142,2025,4,58.3,36,11,0.44,1,0,off_campus,probation,repeated,1,0,0
SYN100142,2026,5,71.0,36,34,0.52,1,0,off_campus,probation,repeated,1,0,0
SYN100142,2027,6,71.3,36,22,0.53,1,0,on_campus,good,progressed,0,0,0
SYN100143,2023,1,74.3,60,57,0.95,0,0,home,good,progressed,0,0,0
SYN100143,2024,2,66.3,60,55,0.93,0,0,home,good,progressed,0,0,0
SYN100143,2025,3,55.3,48,24,0.81,0,0,home,good,progressed,0,0,0
SYN100143,2026,4,78.3,36,33,0.83,0,0,home,good,graduated,0,0,0
SYN100144,2022,1,76.3,60,58,0.97,0,0,on_campus,probation,repeated,1,0,0
SYN100144,2023,2,45.2,60,33,0.76,0,0,on_campus,good,progressed,0,0,0
SYN100144,2024,3,49.7,48,36,0.76,0,0,on_campus,good,progressed,0,0,0
SYN100144,2025,4,71.7,36,22,0.73,0,0,on_campus,good,progressed,0,0,0
SYN100144,2026,5,60.7,36,22,0.71,0,0,on_campus,good,progressed,0,0,0
SYN100144,2027,6,44.4,36,11,0.66,0,0,on_campus,probation,repeated,1,0,0
SYN100144,2028,7,45.8,36,12,0.62,0,0,on_campus,exclusion,dropped_out,1,1,0
SYN100145,2022,1,78.5,60,56,0.93,1,0,off_campus,good,progressed,0,0,0
SYN100145,2023,2,42.3,60,12,0.57,1,1,home,probation,repeated,1,0,0
SYN100145,2024,3,37.0,48,0,0.4,1,1,off_campus,probation,dropped_out,1,1,0
SYN100146,2023,1,75.1,60,58,0.97,0,0,home,good,progressed,0,0,0
SYN100146,2024,2,64.1,60,33,0.76,0,0,home,good,progressed,0,0,0
SYN100146,2025,3,77.1,48,46,0.82,0,0,home,good,graduated,0,0,0
SYN100147,2023,1,44.0,60,23,0.38,1,0,on_campus,probation,repeated,1,0,0
SYN100147,2024,2,63.2,60,36,0.49,1,0,on_campus,good,progressed,0,0,0
SYN100147,2025,3,71.7,48,32,0.54,1,0,on_campus,good,progressed,0,0,0
SYN100147,2026,4,43.6,36,11,0.5,1,0,on_campus,probation,dropped_out,1,1,0
SYN100148,2022,1,49.0,60,44,0.73,0,0,on_campus,good,progressed,0,0,0
SYN100148,2023,2,87.7,60,59,0.86,0,0,on_campus,good,graduated,0,0,1
SYN100149,2022,1,58.8,60,43,0.72,0,1,on_campus,good,progressed,0,0,0
SYN100149,2023,2,52.2,60,34,0.64,0,0,on_campus,good,progressed,0,0,0
SYN100149,2024,3,65.2,48,33,0.65,0,0,on_campus,good,progressed,0,0,0
SYN100149,2025,4,65.5,36,22,0.65,0,0,on_campus,good,progressed,0,0,0
SYN100149,2026,5,37.7,36,0,0.55,0,0,on_campus,exclusion,dropped_out,1,1,0
SYN100150,2022,1,30.0,60,0,0.0,0,0,home,probation,dropped_out,1,1,0
SYN100151,2023,1,56.2,60,33,0.55,0,0,off_campus,good,progressed,0,0,0
SYN100151,2024,2,53.7,60,35,0.57,0,0,off_campus,good,dropped_out,0,1,0
SYN100152,2022,1,67.7,60,44,0.73,0,0,on_campus,good,progressed,0,0,0
SYN100152,2023,2,66.2,60,45,0.74,0,0,off_campus,good,progressed,0,0,0
SYN100152,2024,3,52.4,48,23,0.67,0,0,off_campus,good,progressed,0,0,0
SYN100152,2025,4,66.8,36,35,0.72,0,0,off_campus,good,progressed,0,0,0
SYN100152,2026,5,75.6,36,34,0.75,0,0,off_campus,good,progressed,0,0,0
SYN100152,2027,6,80.1,36,34,0.78,0,0,off_campus,good,progressed,0,0,0
SYN100153,2021,1,63.9,60,54,0.9,0,0,on_campus,good,progressed,0,0,0
SYN100153,2022,2,61.2,60,46,0.83,0,0,on_campus,good,progressed,0,0,0
SYN100153,2023,3,92.4,48,48,0.88,0,0,on_campus,good,progressed,0,0,0
SYN100153,2024,4,64.2,36,35,0.9,0,0,on_campus,good,graduated,0,0,0
SYN100154,2022,1,48.3,60,23,0.38,1,0,home,probation,dropped_out,1,1,0
SYN100155,2023,1,39.1,60,0,0.0,1,0,off_campus,probation,dropped_out,1,1,0
SYN100156,2021,1,50.9,60,11,0.18,0,0,on_campus,probation,dropped_out,1,1,0
SYN100157,2023,1,30.0,60,0,0.0,0,0,off_campus,probation,dropped_out,1,1,0
SYN100158,2022,1,58.8,60,22,0.37,1,0,on_campus,probation,repeated,1,0,0
SYN100158,2023,2,41.8,60,22,0.37,1,0,on_campus,probation,dropped_out,1,1,0
SYN100159,2023,1,31.6,60,0,0.0,0,0,off_campus,probation,dropped_out,1,1,0
SYN100160,2021,1,53.9,60,33,0.55,1,0,off_campus,good,progressed,0,0,0
SYN100160,2022,2,64.4,60,48,0.68,1,0,off_campus,good,progressed,0,0,0
SYN100160,2023,3,35.9,48,0,0.48,1,0,off_campus,probation,dropped_out,1,1,0
SYN100161,2021,1,79.2,60,56,0.93,0,0,home,probation,repeated,1,0,0
SYN100161,2022,2,65.2,60,59,0.96,0,0,home,good,progressed,0,0,0
SYN100161,2023,3,80.5,48,48,0.97,0,0,home,good,progressed,0,0,0
SYN100161,2024,4,72.8,36,36,0.98,0,0,off_campus,good,graduated,0,0,0
SYN100162,2021,1,80.2,60,57,0.95,0,0,off_campus,good,progressed,0,0,0
SYN100162,2022,2,78.1,60,58,0.96,0,0,off_campus,good,progressed,0,0,0
SYN100162,2023,3,67.9,48,44,0.95,0,0,off_campus,good,progressed,0,0,0
SYN100162,2024,4,57.7,36,22,0.89,0,0,off_campus,good,progressed,0,0,0
SYN100162,2025,5,57.0,36,22,0.85,0,0,off_campus,probation,graduated,1,0,0
SYN100163,2022,1,75.5,60,57,0.95,1,0,home,good,dropped_out,0,1,0
SYN100164,2022,1,69.9,60,55,0.92,1,0,on_campus,probation,dropped_out,1,1,0
SYN100165,2022,1,73.8,60,58,0.97,0,0,on_campus,good,progressed,0,0,0
SYN100165,2023,2,73.0,60,55,0.94,0,0,on_campus,good,progressed,0,0,0
SYN100165,2024,3,73.8,48,45,0.94,0,0,on_campus,good,progressed,0,0,0
SYN100165,2025,4,66.2,36,22,0.88,0,0,on_campus,good,progressed,0,0,0
SYN100165,2026,5,78.3,36,33,0.89,0,0,on_campus,good,graduated,0,0,1
SYN100166,2021,1,81.7,60,55,0.92,0,0,home,good,dropped_out,0,1,0
SYN100167,2023,1,57.0,60,23,0.38,0,0,home,probation,dropped_out,1,1,0
SYN100168,2021,1,71.7,60,59,0.98,0,0,on_campus,probation,repeated,1,0,0
SYN100168,2022,2,46.3,60,12,0.59,0,0,on_campus,probation,repeated,1,0,0
SYN100168,2023,3,68.6,48,35,0.63,0,0,on_campus,good,progressed,0,0,0
SYN100168,2024,4,49.7,36,12,0.58,0,0,on_campus,probation,repeated,1,0,0
SYN100168,2025,5,64.4,36,23,0.59,0,0,on_campus,good,dropped_out,0,1,0
SYN100169,2021,1,30.0,60,0,0.0,0,0,on_campus,probation,dropped_out,1,1,0
SYN100170,2022,1,62.5,60,46,0.77,1,0,on_campus,good,progressed,0,0,0
SYN100170,2023,2,40.3,60,23,0.57,1,1,on_campus,probation,dropped_out,1,1,0
SYN100171,2022,1,78.0,60,58,0.97,0,0,off_campus,good,progressed,0,0,0
SYN100171,2023,2,73.4,60,45,0.86,0,0,off_campus,good,progressed,0,0,0
SYN100171,2024,3,68.8,48,34,0.82,0,0,off_campus,good,graduated,0,0,0
SYN100172,2021,1,45.1,60,23,0.38,1,0,on_campus,probation,repeated,1,0,0
SYN100172,2022,2,75.8,60,59,0.68,1,0,off_campus,good,progressed,0,0,0
SYN100172,2023,3,75.8,48,47,0.77,1,0,off_campus,good,progressed,0,0,0
SYN100173,2023,1,55.6,60,34,0.57,0,0,home,good,progressed,0,0,0
SYN100173,2024,2,69.6,60,59,0.78,0,0,home,good,dropped_out,0,1,0
SYN100174,2023,1,80.7,60,59,0.98,1,0,on_campus,good,progressed,0,0,0
SYN100174,2024,2,83.0,60,58,0.97,1,0,on_campus,good,progressed,0,0,0
SYN100174,2025,3,65.0,48,47,0.98,1,0,on_campus,good,progressed,0,0,0
SYN100174,2026,4,58.2,36,22,0.91,0,1,on_campus,good,graduated,0,0,1
SYN100175,2023,1,76.5,60,56,0.93,0,0,off_campus,good,progressed,0,0,0
SYN100175,2024,2,68.5,60,58,0.95,0,0,off_campus,good,progressed,0,0,0
SYN100175,2025,3,73.8,48,48,0.96,0,0,off_campus,good,progressed,0,0,0
SYN100175,2026,4,51.2,36,22,0.9,0,0,off_campus,good,progressed,0,0,0
SYN100175,2027,5,63.4,36,22,0.86,0,0,off_campus,good,graduated,0,0,1
SYN100176,2022,1,50.9,60,34,0.57,0,0,off_campus,good,dropped_out,0,1,0
SYN100177,2021,1,58.2,60,45,0.75,0,0,off_campus,good,progressed,0,0,0
SYN100177,2022,2,80.3,60,58,0.86,0,0,off_campus,good,progressed,0,0,0
SYN100177,2023,3,63.7,48,46,0.89,0,0,off_campus,good,graduated,0,0,0
SYN100178,2021,1,31.5,60,11,0.18,1,0,home,probation,repeated,1,0,0
SYN100178,2022,2,45.0,60,24,0.29,0,0,home,probation,dropped_out,1,1,0
SYN100179,2021,1,30.0,60,11,0.18,1,0,off_campus,probation,dropped_out,1,1,0
SYN100180,2021,1,61.5,60,58,0.97,0,0,home,good,progressed,0,0,0
SYN100180,2022,2,68.4,60,45,0.86,0,0,home,good,progressed,0,0,0
SYN100180,2023,3,70.1,48,34,0.82,0,0,home,probation,repeated,1,0,0
SYN100180,2024,4,77.9,36,34,0.84,0,0,home,good,graduated,0,0,1
SYN100181,2023,1,45.5,60,11,0.18,1,0,on_campus,probation,repeated,1,0,0
SYN100181,2024,2,42.1,60,12,0.19,1,0,on_campus,probation,dropped_out,1,1,0
SYN100182,2021,1,80.5,60,58,0.97,1,0,on_campus,good,progressed,0,0,0
SYN100182,2022,2,76.3,60,54,0.93,1,0,home,good,progressed,0,0,0
SYN100182,2023,3,55.2,48,22,0.8,1,1,home,good,progressed,0,0,0
SYN100182,2024,4,79.5,36,34,0.82,1,0,home,good,graduated,0,0,1
SYN100183,2022,1,72.0,60,54,0.9,0,0,home,good,progressed,0,0,0
SYN100183,2023,2,64.8,60,55,0.91,0,0,home,good,progressed,0,0,0
SYN100183,2024,3,54.2,48,23,0.79,0,0,home,good,progressed,0,0,0
SYN100183,2025,4,65.2,36,23,0.76,0,0,home,good,progressed,0,0,0
SYN100183,2026,5,53.1,36,23,0.74,0,0,home,probation,dropped_out,1,1,0
SYN100184,2023,1,51.6,60,23,0.38,1,1,on_campus,probation,repeated,1,0,0
SYN100184,2024,2,64.8,60,55,0.65,1,0,on_campus,good,progressed,0,0,0
SYN100184,2025,3,73.9,48,47,0.74,1,0,on_campus,good,progressed,0,0,0
SYN100184,2026,4,74.8,36,33,0.77,1,0,on_campus,good,progressed,0,0,0
SYN100184,2027,5,71.8,36,33,0.8,1,0,on_campus,good,progressed,0,0,0
SYN100184,2028,6,72.4,36,34,0.82,1,0,on_campus,good,graduated,0,0,1
SYN100185,2023,1,67.5,60,57,0.95,0,0,home,good,progressed,0,0,0
SYN100185,2024,2,74.3,60,60,0.97,0,0,home,good,progressed,0,0,0
SYN100185,2025,3,56.3,48,24,0.84,0,0,home,good,graduated,0,0,0
SYN100186,2021,1,64.8,60,55,0.92,1,0,on_campus,good,progressed,0,0,0
SYN100186,2022,2,57.9,60,47,0.85,1,0,on_campus,probation,dropped_out,1,1,0
SYN100187,2022,1,30.0,60,0,0.0,0,0,off_campus,probation,dropped_out,1,1,0
SYN100188,2022,1,43.2,60,11,0.18,1,0,home,probation,dropped_out,1,1,0
SYN100189,2021,1,56.0,60,34,0.57,0,0,off_campus,good,progressed,0,0,0
SYN100189,2022,2,57.4,60,47,0.68,0,0,off_campus,good,progressed,0,0,0
SYN100189,2023,3,58.2,48,24,0.62,0,0,off_campus,good,progressed,0,0,0
SYN100189,2024,4,49.6,36,11,0.57,0,0,off_campus,probation,repeated,1,0,0
SYN100189,2025,5,39.1,36,0,0.48,0,0,off_campus,exclusion,repeated,1,0,0
SYN100190,2023,1,70.4,60,47,0.78,0,0,home,good,progressed,0,0,0
SYN100190,2024,2,39.0,60,11,0.48,0,0,on_campus,probation,repeated,1,0,0
SYN100190,2025,3,42.9,48,22,0.48,0,0,on_campus,good,progressed,0,0,0
SYN100190,2026,4,35.6,36,11,0.45,0,0,on_campus,probation,dropped_out,1,1,0
SYN100191,2021,1,60.6,60,24,0.4,0,0,off_campus,probation,dropped_out,1,1,0
SYN100192,2023,1,77.5,60,55,0.92,0,0,on_campus,good,progressed,0,0,0
SYN100192,2024,2,75.7,60,54,0.91,0,0,on_campus,good,progressed,0,0,0
SYN100192,2025,3,61.9,48,44,0.91,0,0,on_campus,good,progressed,0,0,0
SYN100192,2026,4,81.2,36,33,0.91,0,0,on_campus,good,progressed,0,0,0
SYN100192,2027,5,50.8,36,12,0.82,0,0,on_campus,probation,graduated,1,0,0
SYN100193,2023,1,79.2,60,57,0.95,0,0,on_campus,good,progressed,0,0,0
SYN100193,2024,2,78.9,60,58,0.96,0,0,on_campus,good,progressed,0,0,0
SYN100193,2025,3,41.7,48,11,0.75,0,0,on_campus,probation,repeated,1,0,0
SYN100193,2026,4,68.6,36,22,0.73,0,0,on_campus,good,progressed,0,0,0
SYN100193,2027,5,40.8,36,12,0.67,0,0,on_campus,probation,dropped_out,1,1,0
SYN100194,2022,1,69.5,60,47,0.78,0,0,home,good,progressed,0,0,0
SYN100194,2023,2,74.5,60,57,0.87,0,0,home,good,progressed,0,0,0
SYN100194,2024,3,73.9,48,48,0.9,0,0,home,good,graduated,0,0,0
SYN100195,2022,1,64.5,60,46,0.77,1,0,home,probation,repeated,1,0,0
SYN100195,2023,2,75.9,60,55,0.84,1,0,home,good,progressed,0,0,0
SYN100195,2024,3,65.0,48,23,0.74,1,0,home,good,progressed,0,0,0
SYN100195,2025,4,72.1,36,35,0.78,1,0,home,good,progressed,0,0,0
SYN100195,2026,5,47.4,36,11,0.71,1,0,home,exclusion,dropped_out,1,1,0
SYN100196,2021,1,71.2,60,56,0.93,1,0,home,good,progressed,0,0,0
SYN100196,2022,2,66.6,60,59,0.96,1,0,home,good,progressed,0,0,0
SYN100196,2023,3,83.7,48,44,0.95,1,0,home,good,progressed,0,0,0
SYN100196,2024,4,41.4,36,11,0.83,1,0,home,probation,graduated,1,0,1
SYN100197,2021,1,30.0,60,0,0.0,1,0,home,probation,dropped_out,1,1,0
SYN100198,2022,1,63.9,60,43,0.72,1,0,off_campus,good,progressed,0,0,0
SYN100198,2023,2,49.2,60,35,0.65,1,1,off_campus,good,progressed,0,0,0
SYN100198,2024,3,50.6,48,23,0.6,1,0,off_campus,good,progressed,0,0,0
SYN100199,2023,1,31.6,60,12,0.2,1,0,home,probation,dropped_out,1,1,0
SYN100200,2022,1,63.4,60,46,0.77,0,0,home,good,progressed,0,0,0
SYN100200,2023,2,76.1,60,56,0.85,0,0,home,good,progressed,0,0,0
SYN100200,2024,3,59.6,48,35,0.82,0,0,home,good,progressed,0,0,0
SYN100200,2025,4,65.8,36,33,0.83,0,0,home,good,graduated,0,0,0
SYN100201,2021,1,61.7,60,35,0.58,1,0,on_campus,good,dropped_out,0,1,0
SYN100202,2021,1,62.0,60,35,0.58,1,0,off_campus,good,progressed,0,0,0
SYN100202,2022,2,70.8,60,45,0.67,1,0,off_campus,good,progressed,0,0,0
SYN100202,2023,3,64.7,48,36,0.69,1,0,off_campus,exclusion,dropped_out,1,1,0
SYN100203,2022,1,31.6,60,0,0.0,1,0,off_campus,probation,repeated,1,0,0
SYN100203,2023,2,36.8,60,11,0.09,1,0,off_campus,probation,dropped_out,1,1,0
SYN100204,2021,1,79.6,60,54,0.9,0,0,on_campus,good,progressed,0,0,0
SYN100204,2022,2,53.5,60,23,0.64,0,0,on_campus,probation,dropped_out,1,1,0
SYN100205,2021,1,77.2,60,58,0.97,0,0,on_campus,good,progressed,0,0,0
SYN100205,2022,2,57.8,60,32,0.75,0,0,on_campus,good,progressed,0,0,0
SYN100205,2023,3,63.7,48,35,0.74,0,0,on_campus,probation,repeated,1,0,0
SYN100205,2024,4,72.8,36,35,0.78,0,0,on_campus,probation,repeated,1,0,0
SYN100205,2025,5,49.2,36,12,0.72,0,0,home,probation,repeated,1,0,0
SYN100205,2026,6,52.2,36,24,0.71,0,0,home,good,progressed,0,0,0
SYN100206,2023,1,38.1,60,11,0.18,0,0,home,probation,dropped_out,1,1,0
SYN100207,2023,1,67.0,60,44,0.73,1,0,off_campus,good,progressed,0,0,0
SYN100207,2024,2,79.0,60,56,0.83,1,0,off_campus,good,dropped_out,0,1,0
SYN100208,2022,1,45.1,60,12,0.2,1,0,on_campus,probation,repeated,1,0,0
SYN100208,2023,2,33.7,60,11,0.19,1,1,on_campus,probation,dropped_out,1,1,0
SYN100209,2022,1,38.7,60,11,0.18,0,0,home,probation,dropped_out,1,1,0
SYN100210,2022,1,60.4,60,59,0.98,0,0,off_campus,good,progressed,0,0,0
SYN100210,2023,2,71.1,60,59,0.98,0,0,off_campus,good,progressed,0,0,0
SYN100210,2024,3,81.6,48,48,0.99,0,0,off_campus,good,progressed,0,0,0
SYN100210,2025,4,70.8,36,34,0.98,0,0,off_campus,good,graduated,0,0,0
SYN100211,2021,1,77.5,60,57,0.95,0,0,home,good,progressed,0,0,0
SYN100211,2022,2,79.9,60,57,0.95,0,0,home,good,progressed,0,0,0
SYN100211,2023,3,64.1,48,45,0.95,0,0,home,good,dropped_out,0,1,0
SYN100212,2022,1,70.8,60,46,0.77,0,0,off_campus,good,progressed,0,0,0
SYN100212,2023,2,50.8,60,11,0.47,0,0,off_campus,probation,repeated,1,0,0
SYN100212,2024,3,44.6,48,22,0.47,0,0,off_campus,good,progressed,0,0,0
SYN100213,2022,1,48.9,60,45,0.75,1,0,on_campus,good,progressed,0,0,0
SYN100213,2023,2,58.6,60,33,0.65,1,1,on_campus,good,progressed,0,0,0
SYN100213,2024,3,80.7,48,43,0.72,1,0,on_campus,good,progressed,0,0,0
SYN100213,2025,4,67.8,36,34,0.76,1,0,on_campus,good,progressed,0,0,0
SYN100213,2026,5,68.5,36,36,0.8,1,0,home,good,progressed,0,0,0
SYN100214,2021,1,54.2,60,34,0.57,0,0,on_campus,good,progressed,0,0,0
SYN100214,2022,2,66.6,60,47,0.68,0,0,on_campus,good,progressed,0,0,0
SYN100214,2023,3,75.7,48,47,0.76,0,0,on_campus,good,progressed,0,0,0
SYN100214,2024,4,73.8,36,33,0.79,0,0,on_campus,good,progressed,0,0,0
SYN100214,2025,5,75.4,36,34,0.81,0,0,on_campus,good,graduated,0,0,1
SYN100215,2023,1,59.6,60,47,0.78,0,0,on_campus,good,progressed,0,0,0
SYN100215,2024,2,81.7,60,57,0.87,0,0,on_campus,good,progressed,0,0,0
SYN100215,2025,3,75.6,48,44,0.88,0,0,on_campus,good,progressed,0,0,0
SYN100215,2026,4,77.2,36,35,0.9,0,0,on_campus,good,graduated,0,0,1
SYN100216,2022,1,56.7,60,23,0.38,0,0,home,probation,repeated,1,0,0
SYN100216,2023,2,49.3,60,12,0.29,0,0,off_campus,probation,dropped_out,1,1,0
